Using cpu device
---------------------------------
| rollout/           |          |
|    clip_range           | 0.15       |
|    entropy_loss         | -63        |
|    explained_variance   | 0.811      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.642     |
|    n_updates            | 6210       |
|    policy_gradient_loss | -0.0191    |
|    std                  | 12.2       |
|    value_loss           | 0.0122     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 768         |
|    ep_rew_mean          | 6.34e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 416         |
|    time_elapsed         | 18335       |
|    total_timesteps      | 27262976    |
| train/                  |             |
|    approx_kl            | 0.018056424 |
|    clip_fraction        | 0.308       |
|    clip_range           | 0.15        |
|    entropy_loss         | -63.2       |
|    explained_variance   | 0.809       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.646      |
|    n_updates            | 6225        |
|    policy_gradient_loss | -0.0189     |
|    std                  | 12.3        |
|    value_loss           | 0.0113      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 702         |
|    ep_rew_mean          | 5.78e+03    |
| time/                   |             |
|    fps                  | 1487        |
|    iterations           | 417         |
|    time_elapsed         | 18377       |
|    total_timesteps      | 27328512    |
| train/                  |             |
|    approx_kl            | 0.018866997 |
|    clip_fraction        | 0.316       |
|    clip_range           | 0.15        |
|    entropy_loss         | -63.3       |
|    explained_variance   | 0.826       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.658      |
|    n_updates            | 6240        |
|    policy_gradient_loss | -0.0195     |
|    std                  | 12.4        |
|    value_loss           | 0.0111      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 703         |
|    ep_rew_mean          | 5.78e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 418         |
|    time_elapsed         | 18424       |
|    total_timesteps      | 27394048    |
| train/                  |             |
|    approx_kl            | 0.018445617 |
|    clip_fraction        | 0.311       |
|    clip_range           | 0.15        |
|    entropy_loss         | -63.4       |
|    explained_variance   | 0.792       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.656      |
|    n_updates            | 6255        |
|    policy_gradient_loss | -0.0203     |
|    std                  | 12.5        |
|    value_loss           | 0.0142      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 765         |
|    ep_rew_mean          | 6.31e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 419         |
|    time_elapsed         | 18466       |
|    total_timesteps      | 27459584    |
| train/                  |             |
|    approx_kl            | 0.018099166 |
|    clip_fraction        | 0.312       |
|    clip_range           | 0.15        |
|    entropy_loss         | -63.5       |
|    explained_variance   | 0.855       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.653      |
|    n_updates            | 6270        |
|    policy_gradient_loss | -0.0196     |
|    std                  | 12.6        |
|    value_loss           | 0.00995     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 671        |
|    ep_rew_mean          | 5.51e+03   |
| time/                   |            |
|    fps                  | 1486       |
|    iterations           | 420        |
|    time_elapsed         | 18511      |
|    total_timesteps      | 27525120   |
| train/                  |            |
|    approx_kl            | 0.01903551 |
|    clip_fraction        | 0.32       |
|    clip_range           | 0.15       |
